textID,sentiment
dfa6598452,0
ba5d582aaa,0
0f7d971d93,-1
5bb84e6c69,0
4d3ccbe52f,0
6bbb65a341,1
9356ba6a0e,0
e0102d2a90,1
58f82fa6b7,0
6adeb8b9c6,-1
bca1eee90e,-1
612a72340c,-1
358fe1c33b,0
abaa10bfc5,-1
162f8609ed,0
e1b7e1a913,-1
5136848d5f,1
e96d8ec69b,0
2fec753891,1
68d3ea9947,0
540c34b1e1,1
d464552b68,0
44aea92916,1
ef18d5c574,0
635052f8b8,-1
5468ad9604,-1
cff20b9529,1
1004435044,-1
9c8845f9f7,0
fd81e4afaa,1
780e7e15cb,1
8d1b62dbbf,0
0096346b61,0
f21b92d13c,1
0b882c5b79,0
60c34cb9d8,0
0c1986facc,-1
ecf2eae799,1
1f1b0c0d6f,1
08147efbe3,0
21bf0abafd,1
71d48361a6,1
d51e6d306d,1
e4ac197713,0
e13ebcb0a2,-1
c79e989647,0
c6d01166ec,1
efb00281a2,1
ff89736e2b,-1
c1587fdca9,1
221e62344f,-1
9155e53ffa,-1
656ae815d0,0
3b704ff59d,1
4ba3fe0013,1
130559690b,0
cf09b18b7d,0
11ec555c5d,0
af14fdc087,0
dd6164da82,0
f870e795a7,-1
f7b35fc5dc,0
0d448fbaa0,0
d47fd57346,1
c83c43f478,-1
bc0a691733,0
4664865df9,1
3769ac606e,-1
36db1f8ad8,1
3b191dd747,0
43e303fd9f,-1
b3b5d196ae,-1
67d0e429e4,1
a081cba1df,0
906f21407c,-1
ea66ecbe33,0
97b13a13e4,1
c108704bba,-1
e6b2c90647,1
8c6efb4ea4,0
4cf5cde005,1
ce60c0a054,1
fb30c25788,1
5ed544fbcb,1
5f55610078,1
4d1ac28400,-1
65b947ea2a,0
9afc35d1c0,1
73ee80aa8f,0
e604259c01,1
9c41584560,-1
1beebdfd05,-1
737ed8a155,-1
06b53522af,-1
e64ad4e0a3,-1
e439440888,-1
bc99427696,0
e980c9189e,1
1dca967243,-1
a5cbdf5a38,0
208a5a9286,-1
ea8c1a61aa,1
cacf4c62d8,0
f92c3815ee,1
5c086e49b1,1
254d3dd5f2,0
efbca5f3e3,1
1f560161e2,1
55be4400ff,0
2eaa4e968f,1
165d90b680,-1
15912eafb8,0
7a5693514e,1
64bd191dff,0
303f65d5bc,1
3ac60d5530,-1
dd44ae05ce,0
53caecee4e,0
cdc487d933,0
64d2bcfe78,-1
d4b8c03499,0
9cce4d3360,-1
b776f71702,1
373175cbb8,0
20f3bcc99c,0
ddbbc02e1b,-1
b68d71e549,-1
770d53e297,-1
4087622ec3,1
77efd1caba,0
1af9e0ef6b,-1
58eeb094ee,-1
6d7f97b8bb,-1
7ced8e7ade,1
e9657b27fb,1
089b3e2c45,0
cdbc2feb5a,1
5149403b55,1
0e89c8998f,1
2ff668443e,0
eb71a5c1c4,0
eef22cb715,-1
7918e4c7f4,-1
91ca3aedcc,1
b0a3a50e36,0
b4932a7d80,0
53d3b87274,0
c439e99493,0
0ff2ada8ef,0
cf53a4c755,1
a1d8014e7a,1
48558a6d4e,-1
7480e1b421,-1
d8c00c2c40,1
aabf552f2b,1
4d63d1fb98,-1
4a90e16b2e,1
d4965c1cad,0
f2ceb35f03,-1
f3627fb713,-1
aa7740eecc,-1
b28d4de471,-1
50770bf7c5,0
95de3e6e32,0
5d4f585784,-1
c567acdd54,-1
13ed228a0c,1
78a513eb0f,-1
e2233c80ac,0
a2b5079e8f,-1
09c55436d0,0
d2c8c8d85a,-1
3155f8a315,0
c250eeadf8,1
a46f8a3dd8,-1
c16cf088fd,0
8cd0846e21,0
9ef748690c,0
b9a4d641fb,1
aeda14f0a4,-1
d591ab9019,0
5fd24eeb83,1
94eb63199a,1
da81844067,-1
302fb29b4a,0
e93a4aee65,-1
2779cba84b,1
ac24bb9054,1
31d9095027,0
655538fef1,1
473e709af2,-1
675917cc06,-1
efc409d60b,-1
85bc3d62d0,-1
f05f7603ec,0
f566619a04,0
58f3de73ee,-1
b26ba00952,-1
347644a6e2,0
3fd06da4f6,1
26114a3164,-1
0fb1702f54,1
ccd14c9062,-1
e1a1b837ae,-1
062c1c2b77,1
e499bade9a,-1
64b0f463d4,1
a7e940c045,0
3a1c85f36f,-1
b699702f53,1
a8ba66c787,1
d3414ba030,1
11e6cc2a94,1
3f4fa50ffe,-1
8bdcc2bc7c,0
e0e7272b80,1
c75a7d66f3,1
7cef0e16d6,-1
d0c9217a11,1
a61004961b,1
a564b5de4f,0
4647a571c3,1
297dc382b0,1
f572bd1cd4,0
40450f319e,1
9da7d61bc3,0
c021593cf3,1
df0f51d307,1
90b40296c9,0
63ad794937,1
fecb93e6a4,-1
b90813b706,0
d99223016e,-1
42864be9b3,0
5fa1b58e56,-1
9e5e018a44,1
eb86cc3c86,0
d2b5967a3b,0
277a98d8fd,-1
dcf3ad3eb2,1
a5d531f4c5,0
597e726b3a,1
e630dac402,0
b9fe054390,-1
16f6fb96bc,0
f3311bf5be,1
c07a011b65,0
e95df15377,-1
a7f4558965,-1
be52a2b20c,0
351f5199ea,-1
a59f020676,1
5a9cc266f5,0
2fc0bc611b,-1
0cfc4e983b,-1
8bde9c5144,-1
d4970d9ea0,1
8863c4dac7,-1
5b96e15588,1
29d536c2c7,1
8b6411d030,1
5d563ea9be,0
2499d7f119,1
c0ccedfe65,0
cd89dbeb24,0
f9754cdccc,-1
9d94383738,1
bb5279b5b1,0
6005d45e7d,1
b74edb4841,-1
fc48874c31,1
36915bade3,0
7cb41b61f1,-1
d7ddf505e0,1
48c33f7ac1,1
0e1d9ca5a3,-1
c8db46d06c,1
606b4addd7,-1
3252b29862,0
bd9ece870b,0
6a886821ed,-1
5e6024ab45,1
735b31a2e0,1
0b6abe78f6,0
393a92e358,1
3a4ee35951,-1
b45c45f3d4,1
62ae002955,0
b67409527a,-1
c14fae5f35,0
8b0346c790,0
9f7cf7a3e1,-1
20fe1a92a4,1
15496f3815,0
a4cd016fe1,-1
e280624bb4,-1
83c5057a68,0
31eb6d90aa,-1
158f03eb00,0
dc63a5a32b,0
b474634e03,-1
6cd54b6251,-1
cc43006922,0
615895d324,-1
24013502d7,-1
5d979e7950,-1
9ac2930f3e,0
8c5623df48,-1
5a622247db,0
38e4bf23ba,-1
c070fafb62,0
0d9000c4ea,0
99a026c88c,1
4dda3534b6,1
16abd22134,0
c81b86f95d,1
cad5f0a3d6,-1
e56c6c9b5c,0
b76c5f4ed3,0
229635f556,-1
74a99687a6,0
0842d783b1,0
3b9775da31,0
47837efcbc,-1
e80f59e228,0
99595ebfea,1
3b4db77aab,-1
dd57c11d54,0
518f900211,-1
f475ebfa3d,0
ed54b58811,1
bb5a1bc0c0,1
91de35d130,-1
e828605ae6,0
c574bb2d1c,0
dec99d3231,1
93c0d2e37e,1
15ed2f7353,1
15a8ef10bd,1
80aaf84e8a,1
13deeab357,-1
920e82d830,0
933f37b4c3,0
444314a2f9,1
6363fc564e,0
4146b28723,-1
995d42f060,1
9eab067711,-1
74cc842262,-1
f65709c614,0
98e9110ad9,1
240d2c4069,1
9070eaed9b,-1
176112996c,0
3d765d73fb,-1
f6b057aa01,1
f250ff73c2,0
d9389e11e7,0
bddba468c0,0
c615aa6d67,0
c215a65192,-1
c56e52124b,0
3747ce1ef8,-1
2fa5aee2a0,-1
0ec6b76692,1
c0bb77174c,-1
08bf569380,0
398a4c202c,1
4d73740152,1
e916d8e278,-1
cf1481d285,0
bfed2309f3,-1
29e84a85e3,0
a34a9fdf86,0
e9d05e1ea5,1
8d7897a009,-1
2c3ee1a98a,-1
bbbca31b6d,-1
4c3c4ac3b6,-1
6729293c36,1
c45b019463,0
c717411c9b,-1
de95029f8e,1
59ad7f6ebe,1
a41de4cf50,0
6c7a4e0f9e,-1
e1221b2c32,0
a773a3f5db,-1
b082de9c82,0
05b0c79f2c,-1
8ef8dcb526,0
24e261658c,-1
78517b7bb0,0
dfaf70fa4b,-1
1c25ffb615,-1
cb9a6051ca,1
4690501112,0
ed10839baa,-1
66574582f2,-1
25d467c2d2,1
875273ed08,-1
fb52ea9ce8,-1
eb79500580,0
9547209186,0
c94ddb4f4e,0
b67b28e014,1
38b41d4e07,1
dcdff52606,-1
0ce8b69cd2,1
57496a35b6,0
9822851a33,1
993f2de0fd,0
5ba808899f,-1
a243271017,-1
b747367643,0
7ac91624d0,1
8dd199398a,1
a035f83431,-1
d0c228686c,-1
6b42ff8695,1
5fb37979f9,0
70a17c56d9,1
f30db6f4e1,1
592624ec11,-1
559a8621f5,1
0d9acd2c9f,1
3496ff27de,0
0b9abcd364,1
193c6d6b6b,1
43fb28bf26,0
287fb59dc1,-1
c06fccea70,-1
ba378cdcbd,-1
ce7c25aed9,1
1ae992dc22,-1
a75ab33851,0
3e6a2cb9d2,1
6e0a0d479f,0
1c980b792a,1
146368e7e7,1
f5b46d6a71,-1
04ace3d1fd,0
24940573b8,0
9c407577b9,-1
372e5d04b6,-1
b03528a4b9,1
db6134f0e2,-1
998afb10e0,1
3e018e35d8,-1
752c2f106b,-1
6e68eec178,-1
a833bf721e,-1
3dd3b7013e,1
57a2e7b3cc,-1
1b9f9a7cf3,0
a5cafcfe4e,-1
4b4ef214d5,1
16b47869dc,-1
8943ed3be4,-1
96efa17347,1
0bc8a4fdac,0
869dc0dc07,1
05cbe270da,-1
419abb50c1,0
9cdf1c305e,0
93a1028deb,-1
8913b6e320,1
86fdb8323f,0
c70d7bd57e,1
1aa659c47b,0
7fdcc3caa2,0
a4fc4942bc,1
efa869b8ae,1
f32df34cd3,1
62925b89e7,1
0fb1dc731e,1
52938f9d2f,1
c6cff98926,1
f4e7592738,0
6b85c6a58f,-1
25b5e7907f,-1
2b1211861b,1
2b56dc78f2,1
afe3f60dfa,-1
b044fbb9f5,-1
f01b66633f,0
acf1a42b29,0
c686e96ada,0
386cd1881d,1
aeeaedfd33,0
34c32f4e8d,1
5b609832a2,-1
aece97611c,0
d40ddf6ddf,0
71e8394080,1
c8b975b89b,-1
38942ac659,1
aa6be5b64e,0
9bd52af648,0
b9881a1ada,1
56c048daea,-1
53605724d5,1
730318d973,1
a87da8b289,1
769bcc16f6,-1
2583ade3f5,1
e532f3e722,1
ed36c466a8,0
28da7b59a1,1
80cb661ac2,-1
5ca4ddc5d3,-1
7c72989807,0
4c87d09b9c,0
8c3e54fe7d,0
d8f008467c,0
50b0f0a777,0
5bd8794254,1
7ec5bbccae,-1
8ebca1b4c5,0
314dc79842,1
53650ed2b5,1
f212404f93,0
427d6deb9e,-1
71d2bc59ba,1
8f41a47889,0
cc3cc29793,-1
bd72c9fe34,1
0d4c02d9cf,-1
67d70525c4,-1
2bf4bfc2ac,1
9344b3c3e2,0
2d356a24bf,0
1cfbef5a0e,1
396828feb6,1
3cfe256f36,1
ba9c17321d,1
04380f7309,1
a0f6c54c3b,0
2217c56cce,-1
4cd971154f,1
9bfb99d961,0
31d8db6835,-1
dec3e16840,-1
1fce2f478a,-1
5d9633f909,0
2e751f5745,-1
29899e8217,-1
6f094f5ffd,-1
b6e95319dd,1
a49dc7773f,1
4ab93b44de,-1
4027afc998,-1
6e86b70261,-1
027e8d90a7,1
d5dd07362a,1
ab8f05289f,1
8b221af06e,1
49c0c4959f,0
d10703cbed,0
825fb3238f,1
233834ed64,-1
d888210a48,0
9f635036f3,1
af4b59be21,1
020c7ad0f3,-1
f2e6d68ec6,1
aa4b6e6801,1
f1e57a3728,1
b985885d07,-1
8fdbfcc148,1
5bbe72aee2,1
0b14d240f0,-1
eccb68a4e6,1
531f62c5cc,-1
758ce85330,0
468781ad08,0
40fe57fc07,1
8de7b97c5a,1
d5cec7c690,1
68207d8702,-1
abc53ae0f1,1
73532156f5,1
513330a727,-1
68de8a14bc,0
1ebe5ac029,1
98b9d7bb5c,-1
877eb04b14,1
3fe24418ab,0
ae0c5f9b71,-1
72b74f9bd8,0
a8d763e6d1,-1
61e98f21ff,1
6416743eb6,-1
22c1be7fe6,-1
71dd325bee,0
622ba632cd,-1
65a42078e2,1
a44fe2cd6f,0
5c78009178,0
31f66a22b7,1
e1bd0f95d0,1
37bbadf724,0
aa6047cebb,1
e5ca1113a0,-1
6b0ee6d51d,-1
e31fe1717d,-1
94d795ac62,1
a7f1cfa0b0,-1
04fdc65a7c,0
1d80f30e55,0
e6c34bd10a,1
a13dddbfb4,-1
fd286d3eab,-1
39d09552e0,0
0da50859fd,0
e7f0a41a04,1
b041c3a36a,-1
63f12f6e87,0
6adb3d259f,1
16dad727e7,1
03206df294,-1
65d6c98b9d,-1
24d72c4ec9,-1
c765938aa6,-1
7fbcea827a,0
f1980df482,1
36fb2f1f2f,-1
156dd5d499,0
999e68f7a5,1
742ff66bbf,-1
b36460f5ea,0
24769cb953,0
aedd5d60f9,-1
a897606491,-1
194efe6264,-1
d026136683,-1
f3e4ad7b0d,0
94786e2bee,-1
bfca7942c7,0
da53e99942,1
c6b9682fb8,-1
81ef7cdadc,0
3e1c4fa0cc,1
67b9f9b58d,-1
08e9f3f508,0
c634a8c45e,-1
5b737f1cd9,1
4014cd6f32,-1
90d3135cf0,0
ef49d4d531,0
93edeab485,0
0cfda45c7e,0
ca42fe3aa0,1
0624e20e0b,0
5883ec2713,0
f3a29d9676,-1
e64488cb2a,0
f9a4b55d96,0
b4ccb6a942,0
3199120cb0,1
516d0e0682,1
666c23385a,0
43325be146,0
a28c50bc38,-1
7d7fd3930f,1
6c58fe6e59,0
560a11855f,-1
4df3c4a92f,0
04c36591ae,1
9958c0b209,0
182c4c481f,1
2f62d72378,-1
7f99676aa5,-1
569f3d002a,0
292f31341d,-1
fdb2e3400b,-1
bc3f0b4d57,0
c717df3d0b,-1
beba502bae,0
2099ad60b4,0
75a21b0311,0
91e080823b,1
e6dd2c7103,-1
4f0fb900c5,1
18e66e1d99,0
44cc88bd8f,-1
b027bc0b57,-1
c54548903b,0
a275c543bc,1
4993655578,1
4a5a517033,0
99e796c6b5,1
f02845b490,0
6c76f097ee,0
47b2d8c7bc,1
c1659687a7,1
17b24f8f1b,-1
a3b5604d4d,-1
26e893add5,1
537913c589,0
409cdcf22d,1
d34bcd3043,0
d7ae8fcc56,1
a238839b2e,1
869e0ee37d,1
be1b64ba18,0
0750a92145,0
ebf47046a8,-1
e621d86bb2,1
a1c4805bdc,-1
6a5b60035e,1
e1581f0fef,-1
b706c7ce8b,1
40a170cd07,1
787379a7fc,1
23c9064717,0
a437faf98b,1
b792ccbf33,-1
a74e8db757,-1
1c0545e1b6,1
2b6938dabc,0
e5c72f647e,0
aac86a031f,1
b5a944e8d4,0
9eb161e7b2,0
187cd7b3b4,1
d1587fa3ef,-1
5b4396f8ef,0
466ed5412a,0
ce7050bac0,-1
9067480f55,0
0d4120f986,1
64d15cff8b,1
1026d4db3b,-1
5319c224eb,-1
b26b890aee,0
bc5d2cb187,0
0a980f420f,-1
8f384d1ecc,0
ef9a919393,-1
1f8bba411b,1
e49612f7b7,1
66719c0a3a,-1
284d6d8d91,1
fd1e3d243f,1
87f4fec257,0
ef4500b900,0
219f2afb25,0
31d2831037,1
efb6903087,1
21090aa1bf,1
d3c7883b70,1
82e8514e42,1
df15654993,-1
4f6a3cec59,1
7861eb63b9,-1
d8da684f56,-1
2ba773e1ed,1
e4bf31e7fc,-1
00d24820bc,1
0d49340770,-1
23394c88d9,0
d4f26997ea,0
1211079169,1
109c9da82a,0
b5baeea54b,0
5951919943,0
047e58902f,0
f298ddeca2,1
9957758f50,0
3c01887097,0
fda681df7e,1
baf1db4fc0,0
caf1e1d467,0
c122af5db6,-1
d0ddd864e7,-1
56ba530547,0
fc6e24d5fe,1
712596c3c1,0
965e5303bf,-1
10c974d034,1
997cbc9830,-1
501ea38173,-1
d7faa0bdf1,1
049ff45fc1,-1
0bd0267af7,1
a37d43dc94,1
079135be79,1
6c59684320,-1
bc57eb16bf,0
1a9047091d,1
1b8752a573,1
23debc1d28,-1
5602d13315,1
172b64bada,0
3e31641c9d,0
30952fe158,-1
752ae50f07,0
5f9977af90,-1
4841c6a186,1
eebd10ec84,-1
68b00c1093,1
f3d90df8e5,1
edd2435a29,-1
3f7efc51ae,-1
3589d10b95,1
a8e7ad61f9,1
25a70ff550,0
11f5fed5f4,0
3569541fb3,0
ef69b07173,1
8b6c8850f6,-1
cf120a3604,0
9c6170a24f,0
02d143ca8e,1
aef901cedc,1
e53ec2765a,-1
83c794921e,0
ff4aac3704,-1
18e1a4ad29,-1
5a4b1947bb,0
1aa9dc2442,-1
1d6542ce61,1
6fad3964c6,1
60495ae18f,-1
cb0cba3cdd,0
7118f0c2ea,-1
3d4340640b,-1
f1066099d1,1
d365ba7ac7,0
3061a05f59,-1
b32b9bb6a0,-1
52ccf3c40a,1
430e17f2f5,-1
526d466020,-1
4f58184f8c,1
77814899ac,0
489e6308c3,-1
d9789112e8,-1
e52613ca5f,-1
e0cc02131e,-1
213665be3a,1
2d3ffdcc60,-1
00fe5d480e,0
2cbd0d2a1e,-1
5300e02ea8,1
4307eda283,0
25a371cf5c,1
a8a9410984,1
836da0ae53,-1
6543268b8e,1
861fbbd125,1
dde78f6034,-1
6760095d26,0
f1d36523e4,0
ac1453b59b,1
768d3a1684,0
289faaa01a,1
04b3e1e3c4,0
a87a6b7dff,1
493d2ff5cb,-1
6fd7d38a2c,-1
1ef1884a5d,1
b5a8dd74af,0
cc12935065,-1
9c3ea055e1,-1
ace7f354d4,0
28ffa6fd26,-1
0d755c647f,1
60a2bc467b,1
a0aeed26ae,1
dcd66fb04d,-1
61da15ed92,-1
a8d7c2e224,1
55efc4b32a,1
133edb1536,1
aad74deb6a,-1
e1aad9a182,0
fae15a80a1,0
0a9285e46b,0
3a3e7534bb,0
20cb55bf64,-1
a429fcc2dd,0
8e3d4e88b1,1
cff4afe203,-1
a8f1198777,0
6eac7e16d0,1
b3e9409293,1
e746f8e50c,0
bc8b00b53b,1
eb5a650cf5,-1
2a99950374,0
ebd04776ad,1
0898bea352,-1
c02c3ca47a,0
d1b3d262ab,0
13974ce4ae,1
12ad699e21,0
bf8224de59,0
7154c869fb,1
6f0d44fdb9,0
3fa153807b,-1
b8611c12ab,0
6a9772befb,0
1c1eb9cabe,-1
853f22204f,1
a838327486,0
e5c49a55bd,0
b8f8292fd2,-1
37a86d490d,1
e71a951529,1
6d79c866d7,-1
fc8e976252,1
10c9cb225c,-1
af8b6484ae,1
23ce1eb82a,1
d3e9c688e6,-1
830666767e,1
080772ec9e,1
e8cd8b00a7,0
31f01b56cb,0
030046d376,-1
c87a39f4e8,0
248be8ea8c,1
2453b18844,1
4148ac85aa,1
a09db1d8e0,1
732e306284,1
9aa55592c3,-1
93388ad854,-1
9c1776b927,0
ded851f55b,0
baffe5c370,1
3842596858,-1
b0bafad68f,0
aa4239d9c5,-1
c48952dfc8,-1
0e1eeeb246,1
d7348f054c,-1
8e18e9470d,1
aa3dc1ed24,1
e30842cc87,0
82e0076a98,0
8beea838a8,1
86efe918c0,1
6fe0339d7f,-1
675034075d,0
b2ed3f9d88,0
1016a2a8c6,0
eacd8da4d5,1
5c0e1ac3de,1
0a5559b6e1,1
ead2eb54cb,0
658eafe842,0
9ea6b25a0f,0
d14adbadf6,-1
07dd4f77ca,0
fa70fcaa36,1
6b75346eb6,1
acb1e3c8ca,-1
8a520f9193,0
44f8845ebb,1
5d51638881,0
8bfdc0c384,1
66e732023d,0
a75864a6ff,0
838060c4f6,1
763fabaade,1
2acedf8fb3,0
d7ab1c5c19,0
bfb2837e80,0
64c7f282aa,-1
714944ff06,-1
a8318882f4,0
6f219f740a,0
0f52aa7acb,1
92ab5e3bda,0
758acc99a3,0
bcd9007146,-1
5d519b93cb,1
4f7478329e,-1
b7e63c0afd,1
6b1888d428,0
b045fab3b2,0
96f9c0f12f,0
2edbb64f39,1
ad05d29925,1
d0564ae3b9,0
e19a790da6,1
195fe895f3,1
4419137816,1
5126a90815,1
bec99fc8a6,1
58d9034e5a,-1
964afdb84f,0
5857e03ff7,1
7aa3623819,-1
ebb4b46102,0
b5340634cf,0
4087bfbdcb,-1
2f926b3bfc,0
31aca99031,0
f7f49a6a76,-1
e524644f29,0
65652cc3e9,0
f212884f12,0
15bc83396e,0
c82868d020,1
0e72a8e4c4,-1
052fd8503f,-1
60ea3c48cd,0
72b528b31c,1
1a80daa08c,1
070ca7da4e,-1
45e93f08e9,1
11477d88a6,0
c2764abb3a,-1
9876f8ccdb,1
1d37e4ea5a,1
7367ade47c,1
1205d7fea0,1
13ccc635fb,-1
d33e8ac991,1
2236952f39,0
3fbe48cbcc,-1
b2436074c8,1
6e63f40838,1
356612373c,-1
cc130d5395,-1
2a2a94909b,0
f3013746c1,1
b10f7538a4,1
2ef59331d4,-1
4026bcb2da,1
3cba43fc4c,1
dd89cfc836,0
85d8489b95,1
739ee8c860,1
e75e5839b8,0
559de650d8,-1
71cd490afd,0
7cf57898aa,1
30039e5af0,0
889e30ce82,0
cf1cfb7974,-1
f6a5b3c200,1
eb21b96815,-1
c2ca335a00,-1
ad2cadde1f,1
28ae740b75,-1
359faf56bb,1
0b1ea8efb8,-1
f154f515e2,0
a5220aee63,1
13d442f61e,1
21c98ed268,1
fcc3b3106b,1
267ecc9734,-1
5c32a2bfe1,0
283032b6fc,0
ea6f980444,1
240ece0a71,1
0256fddd6e,0
24b41909f0,0
9a25aa934a,0
b57c2e1b1b,-1
c35cc39745,0
cd6a649bf2,-1
bccac9384b,-1
08cb273d08,0
212c730176,-1
1d0cd79183,1
5df0d0ac4d,1
55d7d91bf1,-1
67a2491236,-1
16b3984062,0
05f2298e27,1
ff6a9a7ced,1
5ff4d420d4,-1
f2f8575acd,0
e220c9718c,1
764dcd976c,1
ea8bc32e31,0
846b1fa412,-1
d8869479ef,0
d778dcd926,1
0792977768,0
5666b2ac43,0
dc615e3620,-1
db31fbb90e,0
22cffe58dd,0
a0f4118dff,-1
19b338cb5a,0
4d62ce269c,1
356806ac4a,-1
a3a144ac53,-1
c953812bb4,0
34743fc898,0
e9686c5363,1
17bd73ae75,1
69a657b7af,-1
2a2319b6c0,1
63724c498d,-1
9ebd5f7d26,1
3c9b045209,1
5c74791bcc,-1
b3664df50f,1
96c493c120,1
8451db766a,0
9322cef244,0
33cced597a,1
63c58b23b8,1
76a1915d42,-1
3054f68f8f,-1
ccf13e120a,0
35bddeffab,0
43780b6cdc,0
7a44442efb,-1
2b1304ebe3,-1
dbb53c6361,0
a9bcff349b,0
1eff41ecb9,0
60310066cd,0
98482e367d,0
dae7c613cf,-1
4323276143,1
1d83006598,1
b768532cee,0
3619b7eaa9,0
2d36a32ccc,1
85fc202c9f,-1
59ad4424ae,1
dc65c0df56,-1
8e9ff57b9f,0
7111b97f8b,-1
2a8293eff9,1
73ec3f09bc,-1
86349598f2,1
2df3d43c70,0
1926d9c607,0
7e9c64f53c,1
990b3bbbc3,-1
f4ebb15559,1
b1616de9e3,1
9debd8ba0a,1
e76ee58752,1
4edb199251,0
84086ab411,-1
2b7cc410a8,1
7d71ed6cca,0
d5b22e6f8d,-1
6df205f29d,1
e9d619c58a,1
85a1647516,0
e49a6d89af,-1
01c74d0ef9,-1
15308eb8b5,1
95299328cf,0
2f8f6756f8,0
03dcbacc34,0
534f2c0be4,1
eb164ae88d,-1
5df567a0ca,1
1edcdbfc7c,0
8cbdc60b6c,1
33e57fa683,0
a50e567615,-1
02d7cd83aa,0
57a797b227,1
9eab2b1c6e,1
3be7666c04,-1
47a6331b6d,0
be0663345f,0
e11c4dcfa2,0
f707428880,0
4cbf1245f1,1
48ff26d235,-1
b4774f279b,1
a848fc7117,0
b362a18069,-1
4f5e049d99,-1
922386c343,0
ba441a931c,-1
51f7c77a1b,0
6a5a03820c,0
d5442302ca,0
89b02ed247,1
6861859048,-1
6d875af76c,1
0d41f6db64,0
aaea02ee5d,1
8a5aa36b9a,1
7568c17ca2,-1
d03238d9a5,-1
1d0171d33b,-1
4abcd08a1c,0
cb053ad5e1,0
e48869e430,1
d34b17d10d,-1
1f3ec4001c,1
5032a10528,0
aff763aca8,-1
c3c933e9c0,1
3e9588a0cf,-1
fb96377087,1
ba2ca13dea,1
3096e8f7a7,-1
e252080983,0
059b57cde7,-1
e705f6bbc4,-1
d39169c3e1,-1
8c0677752c,1
1ff7860364,0
599f1f8990,1
2f46d46957,0
eeda7589d1,-1
30117c8d54,0
8e5295f4ba,-1
258ff84502,1
09bb6e7cd7,-1
bb4086d0f5,0
a382ddc8ab,1
31a40571fa,1
401421e6f8,1
3c7b7bce72,-1
e0ddd36d21,0
a9f071a882,0
a886c0dacc,-1
018320428d,1
ed6d988f8b,0
b53f224650,0
b37b0c312f,-1
cc8434cea8,1
4a5fbd6fff,0
8ce63036b6,1
fa3a9a8ae1,-1
7fcb97c605,0
ed4f1e7243,1
1272ae335d,0
78412c340c,1
9cf7baf5ff,0
a92f210df8,0
da5d7be73c,1
0fb97f7393,-1
e23f5637d8,0
bf001bb647,1
5fb13ad43b,1
1d7a41efd0,1
6b656bfe39,1
b9286f3d97,1
ff8e594881,-1
6b3e0d834a,0
fc96b41821,1
09ab842cf0,1
392ecf64c1,-1
fd98351815,0
f0192746b1,0
e4a5c3c8d9,1
840b92eff2,1
66016d9678,1
3f7605944f,-1
b8009790bb,1
a831ed1fc3,1
e750b07f8a,-1
94d0d6b7b6,-1
d10ae08062,0
b4ed9380c9,0
3ecf7b4ad2,0
6e8c534f05,0
fe7ead2313,0
ada344d14e,1
36dfc1e815,1
b1295962b5,0
3e69ae7988,1
9a6716bd68,-1
35591d1822,0
1ac2e6cdab,-1
340687ff7b,0
a756f71f5a,-1
510bbd1ee9,-1
8080fd4107,-1
f4b1886d05,-1
aa159fc641,1
9e73827c5f,0
581e18d318,1
be47445c77,1
f08ee0c7bf,-1
ab7ad2d96a,1
e27d0ff7b5,-1
54006f91f6,0
74473b8233,-1
fd441a6c10,-1
e21149b7ba,1
f847cfc122,-1
44b20efff8,-1
5078a98b68,0
78d838aac7,0
d735d4e4ac,1
9223b51f27,0
df4d3c438d,0
8bd436b8d7,0
f74fb70619,1
cecebca216,1
59f633296e,-1
957bd0a5b9,-1
8eacdf2ce3,0
690e9cdb5d,1
e3f6d6ea72,0
729e926ee2,1
e3a9742be3,-1
84b371c47d,-1
d74915d249,-1
538976febf,1
0569a3a493,-1
025965cae1,0
a6c9c12e73,1
5b3a224d1b,1
b94d6b8294,1
32e991c536,-1
3ab91933e5,1
7d598b5d8b,0
a29d8c700e,0
bc6237fbe7,-1
d09bff7836,1
a1afc676fb,-1
003f8a63e9,-1
f8fe27a34c,-1
f2ef74455d,0
2b11dd0294,-1
178be751c1,1
0d541d3f7b,1
00c5b21831,-1
7c1ed6dd02,1
51e7900cda,1
793ab77d1f,1
7b8773aa94,1
4f624cef31,1
ba6cb8571e,-1
897baca21d,0
d0b1f2f371,-1
cef2407169,1
c8d74457b1,0
0bf3bd324b,0
9e02ccec3f,1
8ac2e9ab06,1
a663fc6dc0,0
18f172b978,-1
98810b8647,1
d3998bc3ab,0
c6d630a10c,1
eb7a187c03,0
0a21eca715,0
f70018cbe9,0
0bfb1006b9,1
f1df499466,0
de4da367a4,-1
07a8ec4593,-1
cd06512bbb,0
